Game ID,Game Date,Season,Teams,Result,Season Type
0022000251,2021-01-24,22020,Oklahoma City Thunder vs Los Angeles Clippers,100 - 108.0,Regular Season
0022000239,2021-01-22,22020,Oklahoma City Thunder vs Los Angeles Clippers,106 - 120.0,Regular Season
0022000213,2021-01-19,22020,Oklahoma City Thunder vs Denver Nuggets,101 - 119.0,Regular Season
0022000143,2021-01-10,22020,Oklahoma City Thunder vs Brooklyn Nets,129 - 116.0,Regular Season
0022000125,2021-01-08,22020,Oklahoma City Thunder vs New York Knicks,101 - 89.0,Regular Season
0022000114,2021-01-06,22020,Oklahoma City Thunder vs New Orleans Pelicans,111 - 110.0,Regular Season
0022000096,2021-01-04,22020,Oklahoma City Thunder vs Miami Heat,90 - 118.0,Regular Season
0022000081,2021-01-02,22020,Oklahoma City Thunder vs Orlando Magic,108 - 99.0,Regular Season
0022000022,2020-12-26,22020,Oklahoma City Thunder vs Charlotte Hornets,109 - 107.0,Regular Season
0021901317,2020-08-14,22019,Oklahoma City Thunder vs Los Angeles Clippers,103 - 107.0,Regular Season
0021901292,2020-08-10,22019,Oklahoma City Thunder vs Phoenix Suns,101 - 128.0,Regular Season
0021901275,2020-08-07,22019,Oklahoma City Thunder vs Memphis Grizzlies,92 - 121.0,Regular Season
0021901265,2020-08-05,22019,Oklahoma City Thunder vs Los Angeles Lakers,105 - 86.0,Regular Season
0021900949,2020-03-08,22019,Oklahoma City Thunder vs Boston Celtics,105 - 104.0,Regular Season
0021900932,2020-03-06,22019,Oklahoma City Thunder vs New York Knicks,126 - 103.0,Regular Season
0021900918,2020-03-04,22019,Oklahoma City Thunder vs Detroit Pistons,114 - 107.0,Regular Season
0021900882,2020-02-28,22019,Oklahoma City Thunder vs Milwaukee Bucks,86 - 133.0,Regular Season
0021900859,2020-02-25,22019,Oklahoma City Thunder vs Chicago Bulls,124 - 122.0,Regular Season
0021900819,2020-02-13,22019,Oklahoma City Thunder vs New Orleans Pelicans,123 - 118.0,Regular Season
0021900725,2020-01-31,22019,Oklahoma City Thunder vs Phoenix Suns,111 - 107.0,Regular Season
0021900713,2020-01-29,22019,Oklahoma City Thunder vs Sacramento Kings,120 - 100.0,Regular Season
0021900683,2020-01-25,22019,Oklahoma City Thunder vs Minnesota Timberwolves,113 - 104.0,Regular Season
0021900655,2020-01-22,22019,Oklahoma City Thunder vs Orlando Magic,120 - 114.0,Regular Season
0021900645,2020-01-20,22019,Oklahoma City Thunder vs Houston Rockets,112 - 107.0,Regular Season
0021900594,2020-01-13,22019,Oklahoma City Thunder vs Minnesota Timberwolves,117 - 104.0,Regular Season
0021900550,2020-01-07,22019,Oklahoma City Thunder vs Brooklyn Nets,111 - 103.0,Regular Season
0021900541,2020-01-06,22019,Oklahoma City Thunder vs Philadelphia 76ers,113 - 120.0,Regular Season
0021900527,2020-01-04,22019,Oklahoma City Thunder vs Cleveland Cavaliers,121 - 106.0,Regular Season
0021900514,2020-01-02,22019,Oklahoma City Thunder vs San Antonio Spurs,109 - 103.0,Regular Season
0021900486,2019-12-29,22019,Oklahoma City Thunder vs Toronto Raptors,98 - 97.0,Regular Season
0021900467,2019-12-27,22019,Oklahoma City Thunder vs Charlotte Hornets,104 - 102.0,Regular Season
0021900387,2019-12-14,22019,Oklahoma City Thunder vs Denver Nuggets,102 - 110.0,Regular Season
0021900365,2019-12-11,22019,Oklahoma City Thunder vs Sacramento Kings,93 - 94.0,Regular Season
0021900350,2019-12-09,22019,Oklahoma City Thunder vs Utah Jazz,104 - 90.0,Regular Season
0021900341,2019-12-08,22019,Oklahoma City Thunder vs Portland Trail Blazers,108 - 96.0,Regular Season
0021900289,2019-12-01,22019,Oklahoma City Thunder vs New Orleans Pelicans,107 - 104.0,Regular Season
0021900265,2019-11-27,22019,Oklahoma City Thunder vs Portland Trail Blazers,119 - 136.0,Regular Season
0021900250,2019-11-25,22019,Oklahoma City Thunder vs Golden State Warriors,100 - 97.0,Regular Season
0021900201,2019-11-19,22019,Oklahoma City Thunder vs Los Angeles Lakers,107 - 112.0,Regular Season
0021900197,2019-11-18,22019,Oklahoma City Thunder vs Los Angeles Clippers,88 - 90.0,Regular Season
0021900146,2019-11-12,22019,Oklahoma City Thunder vs Indiana Pacers,85 - 111.0,Regular Season
0021900113,2019-11-07,22019,Oklahoma City Thunder vs San Antonio Spurs,112 - 121.0,Regular Season
0021900045,2019-10-28,22019,Oklahoma City Thunder vs Houston Rockets,112 - 116.0,Regular Season
0021900011,2019-10-23,22019,Oklahoma City Thunder vs Utah Jazz,95 - 100.0,Regular Season
1521900030,2019-07-08,22019,Oklahoma City Thunder vs Philadelphia 76ers,84 - 83.8,Regular Season
1521900011,2019-07-06,22019,Oklahoma City Thunder vs Utah Jazz,66 - 76.4,Regular Season
0021801226,2019-04-10,22018,Oklahoma City Thunder vs Milwaukee Bucks,127 - 116.0,Regular Season
0021801197,2019-04-07,22018,Oklahoma City Thunder vs Minnesota Timberwolves,132 - 126.0,Regular Season
0021801104,2019-03-25,22018,Oklahoma City Thunder vs Memphis Grizzlies,103 - 115.0,Regular Season
0021801083,2019-03-22,22018,Oklahoma City Thunder vs Toronto Raptors,116 - 109.0,Regular Season
0021801020,2019-03-14,22018,Oklahoma City Thunder vs Indiana Pacers,106 - 108.0,Regular Season
0021801005,2019-03-11,22018,Oklahoma City Thunder vs Utah Jazz,98 - 89.0,Regular Season
0021800985,2019-03-08,22018,Oklahoma City Thunder vs Los Angeles Clippers,110 - 118.0,Regular Season
0021800976,2019-03-07,22018,Oklahoma City Thunder vs Portland Trail Blazers,129 - 121.0,Regular Season
0021800963,2019-03-05,22018,Oklahoma City Thunder vs Minnesota Timberwolves,120 - 131.0,Regular Season
0021800940,2019-03-02,22018,Oklahoma City Thunder vs San Antonio Spurs,102 - 116.0,Regular Season
0021800910,2019-02-26,22018,Oklahoma City Thunder vs Denver Nuggets,112 - 121.0,Regular Season
0021800866,2019-02-14,22018,Oklahoma City Thunder vs New Orleans Pelicans,122 - 131.0,Regular Season
0021800832,2019-02-09,22018,Oklahoma City Thunder vs Houston Rockets,117 - 112.0,Regular Season
0021800788,2019-02-03,22018,Oklahoma City Thunder vs Boston Celtics,129 - 134.0,Regular Season
0021800772,2019-02-01,22018,Oklahoma City Thunder vs Miami Heat,118 - 102.0,Regular Season
0021800751,2019-01-29,22018,Oklahoma City Thunder vs Orlando Magic,126 - 117.0,Regular Season
0021800691,2019-01-21,22018,Oklahoma City Thunder vs New York Knicks,127 - 109.0,Regular Season
0021800678,2019-01-19,22018,Oklahoma City Thunder vs Philadelphia 76ers,117 - 115.0,Regular Season
0021800653,2019-01-15,22018,Oklahoma City Thunder vs Atlanta Hawks,126 - 142.0,Regular Season
0021800619,2019-01-10,22018,Oklahoma City Thunder vs San Antonio Spurs,147 - 158.0,Regular Season
0021800575,2019-01-04,22018,Oklahoma City Thunder vs Portland Trail Blazers,111 - 109.0,Regular Season
0021800562,2019-01-02,22018,Oklahoma City Thunder vs Los Angeles Lakers,107 - 100.0,Regular Season
0021800539,2018-12-30,22018,Oklahoma City Thunder vs Dallas Mavericks,103 - 105.0,Regular Season
0021800525,2018-12-28,22018,Oklahoma City Thunder vs Phoenix Suns,118 - 102.0,Regular Season
0021800498,2018-12-25,22018,Oklahoma City Thunder vs Houston Rockets,109 - 113.0,Regular Season
0021800485,2018-12-22,22018,Oklahoma City Thunder vs Utah Jazz,107 - 106.0,Regular Season
0021800466,2018-12-19,22018,Oklahoma City Thunder vs Sacramento Kings,132 - 113.0,Regular Season
0021800426,2018-12-14,22018,Oklahoma City Thunder vs Denver Nuggets,98 - 109.0,Regular Season
0021800411,2018-12-12,22018,Oklahoma City Thunder vs New Orleans Pelicans,114 - 118.0,Regular Season
0021800373,2018-12-07,22018,Oklahoma City Thunder vs Chicago Bulls,112 - 114.0,Regular Season
0021800358,2018-12-05,22018,Oklahoma City Thunder vs Brooklyn Nets,114 - 112.0,Regular Season
0021800343,2018-12-03,22018,Oklahoma City Thunder vs Detroit Pistons,110 - 83.0,Regular Season
0021800264,2018-11-21,22018,Oklahoma City Thunder vs Golden State Warriors,123 - 95.0,Regular Season
0021800247,2018-11-19,22018,Oklahoma City Thunder vs Sacramento Kings,113 - 117.0,Regular Season
0021800233,2018-11-17,22018,Oklahoma City Thunder vs Phoenix Suns,110 - 100.0,Regular Season
0021800181,2018-11-10,22018,Oklahoma City Thunder vs Dallas Mavericks,96 - 111.0,Regular Season
0021800153,2018-11-07,22018,Oklahoma City Thunder vs Cleveland Cavaliers,95 - 86.0,Regular Season
0021800119,2018-11-02,22018,Oklahoma City Thunder vs Washington Wizards,134 - 111.0,Regular Season
0021800111,2018-11-01,22018,Oklahoma City Thunder vs Charlotte Hornets,111 - 107.0,Regular Season
0021800025,2018-10-19,22018,Oklahoma City Thunder vs Los Angeles Clippers,92 - 108.0,Regular Season
0021800002,2018-10-16,22018,Oklahoma City Thunder vs Golden State Warriors,100 - 108.0,Regular Season
1521800015,2018-07-07,22018,Oklahoma City Thunder vs Brooklyn Nets,90 - 74.2,Regular Season
1521800004,2018-07-06,22018,Oklahoma City Thunder vs Charlotte Hornets,87 - 90.6,Regular Season
0021701206,2018-04-09,22017,Oklahoma City Thunder vs Miami Heat,115 - 93.0,Regular Season
0021701194,2018-04-07,22017,Oklahoma City Thunder vs Houston Rockets,108 - 110.8,Regular Season
0021701150,2018-04-01,22017,Oklahoma City Thunder vs New Orleans Pelicans,109 - 104.0,Regular Season
0021701126,2018-03-29,22017,Oklahoma City Thunder vs San Antonio Spurs,99 - 103.0,Regular Season
0021701059,2018-03-20,22017,Oklahoma City Thunder vs Boston Celtics,99 - 100.0,Regular Season
0021701046,2018-03-18,22017,Oklahoma City Thunder vs Toronto Raptors,132 - 125.0,Regular Season
0021701007,2018-03-13,22017,Oklahoma City Thunder vs Atlanta Hawks,119 - 107.0,Regular Season
0021700941,2018-03-03,22017,Oklahoma City Thunder vs Portland Trail Blazers,100 - 108.0,Regular Season
0021700933,2018-03-02,22017,Oklahoma City Thunder vs Phoenix Suns,124 - 116.0,Regular Season
0021700919,2018-02-28,22017,Oklahoma City Thunder vs Dallas Mavericks,111 - 110.0,Regular Season
0021700887,2018-02-24,22017,Oklahoma City Thunder vs Golden State Warriors,80 - 112.0,Regular Season
0021700871,2018-02-22,22017,Oklahoma City Thunder vs Sacramento Kings,110 - 107.0,Regular Season
0021700861,2018-02-14,22017,Oklahoma City Thunder vs Memphis Grizzlies,121 - 114.0,Regular Season
0021700816,2018-02-08,22017,Oklahoma City Thunder vs Los Angeles Lakers,81 - 106.0,Regular Season
0021700803,2018-02-06,22017,Oklahoma City Thunder vs Golden State Warriors,125 - 105.0,Regular Season
0021700765,2018-02-01,22017,Oklahoma City Thunder vs Denver Nuggets,124 - 127.0,Regular Season
0021700744,2018-01-30,22017,Oklahoma City Thunder vs Washington Wizards,96 - 102.0,Regular Season
0021700724,2018-01-27,22017,Oklahoma City Thunder vs Detroit Pistons,121 - 108.0,Regular Season
0021700674,2018-01-20,22017,Oklahoma City Thunder vs Cleveland Cavaliers,148 - 124.0,Regular Season
0021700629,2018-01-13,22017,Oklahoma City Thunder vs Charlotte Hornets,101 - 91.0,Regular Season
0021700611,2018-01-10,22017,Oklahoma City Thunder vs Minnesota Timberwolves,88 - 104.0,Regular Season
0021700588,2018-01-07,22017,Oklahoma City Thunder vs Phoenix Suns,100 - 114.0,Regular Season
0021700567,2018-01-04,22017,Oklahoma City Thunder vs Los Angeles Clippers,127 - 117.0,Regular Season
0021700565,2018-01-03,22017,Oklahoma City Thunder vs Los Angeles Lakers,133 - 96.0,Regular Season
0021700488,2017-12-23,22017,Oklahoma City Thunder vs Utah Jazz,103 - 89.0,Regular Season
0021700431,2017-12-16,22017,Oklahoma City Thunder vs New York Knicks,96 - 111.0,Regular Season
0021700421,2017-12-15,22017,Oklahoma City Thunder vs Philadelphia 76ers,119 - 117.0,Regular Season
0021700404,2017-12-13,22017,Oklahoma City Thunder vs Indiana Pacers,100 - 95.0,Regular Season
0021700382,2017-12-09,22017,Oklahoma City Thunder vs Memphis Grizzlies,102 - 101.0,Regular Season
0021700365,2017-12-07,22017,Oklahoma City Thunder vs Brooklyn Nets,95 - 100.0,Regular Season
0021700304,2017-11-29,22017,Oklahoma City Thunder vs Orlando Magic,108 - 121.0,Regular Season
0021700283,2017-11-25,22017,Oklahoma City Thunder vs Dallas Mavericks,81 - 97.0,Regular Season
0021700248,2017-11-20,22017,Oklahoma City Thunder vs New Orleans Pelicans,107 - 114.0,Regular Season
0021700223,2017-11-17,22017,Oklahoma City Thunder vs San Antonio Spurs,101 - 104.0,Regular Season
0021700168,2017-11-09,22017,Oklahoma City Thunder vs Denver Nuggets,94 - 102.0,Regular Season
0021700158,2017-11-07,22017,Oklahoma City Thunder vs Sacramento Kings,86 - 94.0,Regular Season
0021700144,2017-11-05,22017,Oklahoma City Thunder vs Portland Trail Blazers,99 - 103.0,Regular Season
0021700103,2017-10-31,22017,Oklahoma City Thunder vs Milwaukee Bucks,110 - 91.0,Regular Season
0021700079,2017-10-28,22017,Oklahoma City Thunder vs Chicago Bulls,101 - 69.0,Regular Season
0021700074,2017-10-27,22017,Oklahoma City Thunder vs Minnesota Timberwolves,116 - 119.0,Regular Season
0021700036,2017-10-21,22017,Oklahoma City Thunder vs Utah Jazz,87 - 96.0,Regular Season
1421700019,2017-07-06,22017,Oklahoma City Thunder vs Indiana Pacers,80 - 89.0,Regular Season
1421700004,2017-07-01,22017,Oklahoma City Thunder vs Detroit Pistons,92 - 91.0,Regular Season
0021601213,2017-04-11,22016,Oklahoma City Thunder vs Minnesota Timberwolves,100 - 98.0,Regular Season
0021601198,2017-04-09,22016,Oklahoma City Thunder vs Denver Nuggets,106 - 105.0,Regular Season
0021601186,2017-04-07,22016,Oklahoma City Thunder vs Phoenix Suns,99 - 120.0,Regular Season
0021601167,2017-04-05,22016,Oklahoma City Thunder vs Memphis Grizzlies,103 - 100.0,Regular Season
0021601112,2017-03-29,22016,Oklahoma City Thunder vs Orlando Magic,114 - 106.0,Regular Season
0021601100,2017-03-27,22016,Oklahoma City Thunder vs Dallas Mavericks,92 - 91.0,Regular Season
0021601091,2017-03-26,22016,Oklahoma City Thunder vs Houston Rockets,125 - 137.0,Regular Season
0021601015,2017-03-16,22016,Oklahoma City Thunder vs Toronto Raptors,123 - 102.0,Regular Season
0021601000,2017-03-14,22016,Oklahoma City Thunder vs Brooklyn Nets,122 - 104.0,Regular Season
0021600932,2017-03-05,22016,Oklahoma City Thunder vs Dallas Mavericks,89 - 104.0,Regular Season
0021600916,2017-03-03,22016,Oklahoma City Thunder vs Phoenix Suns,111 - 118.0,Regular Season
0021600908,2017-03-02,22016,Oklahoma City Thunder vs Portland Trail Blazers,109 - 114.0,Regular Season
0021600820,2017-02-13,22016,Oklahoma City Thunder vs Washington Wizards,98 - 120.0,Regular Season
0021600770,2017-02-06,22016,Oklahoma City Thunder vs Indiana Pacers,90 - 93.0,Regular Season
0021600727,2017-01-31,22016,Oklahoma City Thunder vs San Antonio Spurs,94 - 108.0,Regular Season
0021600712,2017-01-29,22016,Oklahoma City Thunder vs Cleveland Cavaliers,91 - 107.0,Regular Season
0021600686,2017-01-25,22016,Oklahoma City Thunder vs New Orleans Pelicans,114 - 105.0,Regular Season
0021600673,2017-01-23,22016,Oklahoma City Thunder vs Utah Jazz,97 - 95.0,Regular Season
0021600634,2017-01-18,22016,Oklahoma City Thunder vs Golden State Warriors,100 - 121.0,Regular Season
0021600621,2017-01-16,22016,Oklahoma City Thunder vs Los Angeles Clippers,98 - 120.0,Regular Season
0021600610,2017-01-15,22016,Oklahoma City Thunder vs Sacramento Kings,122 - 118.0,Regular Season
0021600596,2017-01-13,22016,Oklahoma City Thunder vs Minnesota Timberwolves,86 - 96.0,Regular Season
0021600569,2017-01-09,22016,Oklahoma City Thunder vs Chicago Bulls,109 - 94.0,Regular Season
0021600540,2017-01-05,22016,Oklahoma City Thunder vs Houston Rockets,116 - 118.0,Regular Season
0021600529,2017-01-04,22016,Oklahoma City Thunder vs Charlotte Hornets,112 - 123.0,Regular Season
0021600513,2017-01-02,22016,Oklahoma City Thunder vs Milwaukee Bucks,94 - 98.0,Regular Season
0021600487,2016-12-29,22016,Oklahoma City Thunder vs Memphis Grizzlies,80 - 114.0,Regular Season
0021600473,2016-12-27,22016,Oklahoma City Thunder vs Miami Heat,106 - 94.0,Regular Season
0021600445,2016-12-23,22016,Oklahoma City Thunder vs Boston Celtics,117 - 112.0,Regular Season
0021600433,2016-12-21,22016,Oklahoma City Thunder vs New Orleans Pelicans,121 - 110.0,Regular Season
0021600382,2016-12-14,22016,Oklahoma City Thunder vs Utah Jazz,89 - 109.0,Regular Season
0021600373,2016-12-13,22016,Oklahoma City Thunder vs Portland Trail Blazers,95 - 114.0,Regular Season
0021600307,2016-12-05,22016,Oklahoma City Thunder vs Atlanta Hawks,102 - 99.0,Regular Season
0021600255,2016-11-28,22016,Oklahoma City Thunder vs New York Knicks,112 - 103.0,Regular Season
0021600235,2016-11-25,22016,Oklahoma City Thunder vs Denver Nuggets,132 - 129.0,Regular Season
0021600224,2016-11-23,22016,Oklahoma City Thunder vs Sacramento Kings,101 - 116.0,Regular Season
0021600211,2016-11-22,22016,Oklahoma City Thunder vs Los Angeles Lakers,109 - 111.0,Regular Season
0021600147,2016-11-14,22016,Oklahoma City Thunder vs Detroit Pistons,88 - 104.0,Regular Season
0021600069,2016-11-03,22016,Oklahoma City Thunder vs Golden State Warriors,96 - 122.0,Regular Season
0021600064,2016-11-02,22016,Oklahoma City Thunder vs Los Angeles Clippers,85 - 83.0,Regular Season
0021600011,2016-10-26,22016,Oklahoma City Thunder vs Philadelphia 76ers,103 - 99.0,Regular Season
1421600022,2016-07-08,22016,Oklahoma City Thunder vs Miami Heat,86 - 72.0,Regular Season
1421600001,2016-07-02,22016,Oklahoma City Thunder vs Dallas Mavericks,86 - 85.0,Regular Season
0021501215,2016-04-12,22015,Oklahoma City Thunder vs San Antonio Spurs,98 - 102.0,Regular Season
0021501193,2016-04-09,22015,Oklahoma City Thunder vs Sacramento Kings,112 - 114.0,Regular Season
0021501171,2016-04-06,22015,Oklahoma City Thunder vs Portland Trail Blazers,115 - 120.0,Regular Season
0021501160,2016-04-05,22015,Oklahoma City Thunder vs Denver Nuggets,124 - 102.0,Regular Season
0021501145,2016-04-03,22015,Oklahoma City Thunder vs Houston Rockets,110 - 118.0,Regular Season
0021501110,2016-03-29,22015,Oklahoma City Thunder vs Detroit Pistons,82 - 88.0,Regular Season
0021501098,2016-03-28,22015,Oklahoma City Thunder vs Toronto Raptors,119 - 100.0,Regular Season
0021501031,2016-03-19,22015,Oklahoma City Thunder vs Indiana Pacers,115 - 111.0,Regular Season
0021501021,2016-03-18,22015,Oklahoma City Thunder vs Philadelphia 76ers,111 - 97.0,Regular Season
0021501003,2016-03-16,22015,Oklahoma City Thunder vs Boston Celtics,130 - 109.0,Regular Season
0021500979,2016-03-12,22015,Oklahoma City Thunder vs San Antonio Spurs,85 - 93.0,Regular Season
0021500930,2016-03-06,22015,Oklahoma City Thunder vs Milwaukee Bucks,104 - 96.0,Regular Season
0021500911,2016-03-03,22015,Oklahoma City Thunder vs Golden State Warriors,106 - 121.0,Regular Season
0021500907,2016-03-02,22015,Oklahoma City Thunder vs Los Angeles Clippers,98 - 103.0,Regular Season
0021500889,2016-02-29,22015,Oklahoma City Thunder vs Sacramento Kings,131 - 116.0,Regular Season
0021500857,2016-02-25,22015,Oklahoma City Thunder vs New Orleans Pelicans,119 - 123.0,Regular Season
0021500852,2016-02-24,22015,Oklahoma City Thunder vs Dallas Mavericks,116 - 103.0,Regular Season
0021500783,2016-02-08,22015,Oklahoma City Thunder vs Phoenix Suns,122 - 106.0,Regular Season
0021500769,2016-02-06,22015,Oklahoma City Thunder vs Golden State Warriors,108 - 116.0,Regular Season
0021500688,2016-01-27,22015,Oklahoma City Thunder vs Minnesota Timberwolves,126 - 123.0,Regular Season
0021500679,2016-01-26,22015,Oklahoma City Thunder vs New York Knicks,128 - 122.0,Regular Season
0021500664,2016-01-24,22015,Oklahoma City Thunder vs Brooklyn Nets,106 - 116.0,Regular Season
0021500651,2016-01-22,22015,Oklahoma City Thunder vs Dallas Mavericks,109 - 106.0,Regular Season
0021500627,2016-01-19,22015,Oklahoma City Thunder vs Denver Nuggets,110 - 104.0,Regular Season
0021500574,2016-01-12,22015,Oklahoma City Thunder vs Minnesota Timberwolves,101 - 96.0,Regular Season
0021500564,2016-01-10,22015,Oklahoma City Thunder vs Portland Trail Blazers,110 - 115.0,Regular Season
0021500549,2016-01-08,22015,Oklahoma City Thunder vs Los Angeles Lakers,117 - 113.0,Regular Season
0021500497,2016-01-02,22015,Oklahoma City Thunder vs Charlotte Hornets,109 - 90.0,Regular Season
